	gc.content	chrom.arm
chr2_7992436	0.44144092219	chr2
chr2_8044486	0.414534249459	chr2
chr2_8096734	0.421732220898	chr2
chr2_8152107	0.404958975097	chr2
chr2_8207682	0.428888888889	chr2
chr2_8258981	0.444414525312	chr2
chr2_8310972	0.442940531223	chr2
chr2_8362023	0.443668022223	chr2
chr2_8414399	0.45683604181	chr2
chr2_8466826	0.477646833381	chr2
chr2_8519010	0.496786060019	chr2
chr2_8570659	0.494394769734	chr2
chr2_8622663	0.507227716978	chr2
chr2_8673923	0.454593482896	chr2
chr2_8726921	0.375332554979	chr2
chr2_8779167	0.384229648412	chr2
chr2_8832012	0.417856246016	chr2
chr2_8883780	0.410126843354	chr2
chr2_8941962	0.393676041996	chr2
chr2_8998919	0.400554884172	chr2
chr2_9057669	0.450586667654	chr2
chr2_9111702	0.480406979847	chr2
chr2_9167920	0.455064963071	chr2
chr2_9223566	0.467439902722	chr2
chr2_9277020	0.459640230192	chr2
chr2_9329497	0.461282696854	chr2
chr2_9381527	0.464669506175	chr2
chr2_9437639	0.436375298436	chr2
chr2_9493764	0.409452112087	chr2
chr2_9551147	0.423112208303	chr2
chr2_9611097	0.455599439419	chr2
chr2_9666039	0.471140987465	chr2
chr2_9722121	0.505371411095	chr2
chr2_9774434	0.509660641357	chr2
chr2_9829036	0.410601331842	chr2
chr2_9888952	0.400631239494	chr2
chr2_9947249	0.439087874158	chr2
chr2_10000268	0.529468981915	chr2
chr2_10055784	0.497988369734	chr2
chr2_10114939	0.497859794327	chr2
chr2_10171242	0.517079086943	chr2
chr2_10226484	0.528240644638	chr2
chr2_10279474	0.499515825849	chr2
chr2_10332140	0.515709885186	chr2
chr2_10385704	0.548519674252	chr2
chr2_10438259	0.486154982913	chr2
chr2_10492393	0.506454226303	chr2
chr2_10547937	0.452613259771	chr2
chr2_10601949	0.404131520685	chr2
chr2_10656601	0.43593384564	chr2
chr2_10716460	0.489823982398	chr2
chr2_10774635	0.46738578458	chr2
chr2_10831741	0.481935872347	chr2
chr2_10884884	0.507864370009	chr2
chr2_10938352	0.492083269437	chr2
chr2_10990519	0.446496357854	chr2
chr2_11049000	0.445963110722	chr2
chr2_11104896	0.501605685707	chr2
chr2_11161880	0.386459552435	chr2
chr2_11218273	0.366641595274	chr2
chr2_11272783	0.366973282309	chr2
chr2_11329748	0.441202297757	chr2
chr2_11384409	0.454295273041	chr2
chr2_11440004	0.442679222903	chr2
chr2_11495646	0.445684108743	chr2
chr2_11549423	0.490371234062	chr2
chr2_11602596	0.473935571905	chr2
chr2_11656826	0.48998503511	chr2
chr2_11708947	0.470217917676	chr2
chr2_11764701	0.45892540388	chr2
chr2_11817129	0.457799588641	chr2
chr2_11872554	0.442447204336	chr2
chr2_11931412	0.408703896843	chr2
chr2_11984146	0.416608447726	chr2
chr2_12037106	0.423440344993	chr2
chr2_12089280	0.421128587348	chr2
chr2_12144020	0.421026019991	chr2
chr2_12195441	0.389669637161	chr2
chr2_12247171	0.376092342559	chr2
chr2_12299237	0.420918416259	chr2
chr2_12351391	0.380152880153	chr2
chr2_12402672	0.406086724381	chr2
chr2_12455113	0.391535779885	chr2
chr2_12508466	0.381408382904	chr2
chr2_12566631	0.405123493488	chr2
chr2_12622139	0.422104946252	chr2
chr2_12678605	0.429877149877	chr2
chr2_12729479	0.434914745816	chr2
chr2_12780150	0.395285920765	chr2
chr2_12834115	0.403616563345	chr2
chr2_12888475	0.385218898178	chr2
chr2_12940987	0.374480746566	chr2
chr2_12992744	0.366110235009	chr2
chr2_13044741	0.356174871756	chr2
chr2_13096984	0.361369757599	chr2
chr2_13148963	0.362827367467	chr2
chr2_13204137	0.355094511847	chr2
chr2_13256722	0.356078763966	chr2
chr2_13310959	0.351615268826	chr2
chr2_13362776	0.345612150509	chr2
chr2_13429801	0.350467916681	chr2
chr2_13489426	0.365474789536	chr2
chr2_13544660	0.356787491116	chr2
chr2_13598125	0.353728930963	chr2
chr2_13654427	0.357073854488	chr2
chr2_13707219	0.362998570872	chr2
chr2_13768794	0.345922544651	chr2
chr2_13823999	0.347060143627	chr2
chr2_13877470	0.353536464635	chr2
chr2_13932015	0.346716128796	chr2
chr2_13986736	0.35371602357	chr2
chr2_14039345	0.343610974923	chr2
chr2_14094415	0.358638017675	chr2
chr2_14152124	0.351989109061	chr2
chr2_14205012	0.363517232342	chr2
chr2_14258428	0.378009335477	chr2
chr2_14310058	0.376001552042	chr2
chr2_14361602	0.374230306462	chr2
chr2_14418117	0.379205656861	chr2
chr2_14470159	0.383817627227	chr2
chr2_14532448	0.395167635826	chr2
chr2_14584554	0.415380417836	chr2
chr2_14635865	0.373744204019	chr2
chr2_14687624	0.392129656395	chr2
chr2_14739514	0.405979488962	chr2
chr2_14797043	0.39086987294	chr2
chr2_14856384	0.396144243585	chr2
chr2_14909654	0.411677387432	chr2
chr2_14962199	0.395258505224	chr2
chr2_15014460	0.411638927416	chr2
chr2_15066371	0.415512518073	chr2
chr2_15118934	0.44815677144	chr2
chr2_15170473	0.385428684912	chr2
chr2_15223343	0.384723549242	chr2
chr2_15278813	0.398310672345	chr2
chr2_15334929	0.373646890205	chr2
chr2_15387954	0.362824437901	chr2
chr2_15439234	0.379755504571	chr2
chr2_15497639	0.375955331305	chr2
chr2_15551546	0.410116379797	chr2
chr2_15604647	0.431023286019	chr2
chr2_15658541	0.475233730522	chr2
chr2_15713090	0.464002654902	chr2
chr2_15764315	0.500741768299	chr2
chr2_15816217	0.454231240941	chr2
chr2_15870030	0.430266638073	chr2
chr2_15925987	0.467330643084	chr2
chr2_15984221	0.470697157671	chr2
chr2_16038225	0.462183958152	chr2
chr2_16155508	0.455847654436	chr2
chr2_16209332	0.450640318144	chr2
chr2_16266412	0.422549379969	chr2
chr2_16318102	0.40972935937	chr2
chr2_16370643	0.415088499855	chr2
chr2_16422337	0.41470110587	chr2
chr2_16474060	0.42120534839	chr2
chr2_16525065	0.399288985065	chr2
chr2_16576821	0.425951746413	chr2
chr2_16633479	0.43224884504	chr2
chr2_16684562	0.394461252036	chr2
chr2_16736126	0.438505230546	chr2
chr2_16788414	0.399086457775	chr2
chr2_16846210	0.387695087601	chr2
chr2_16902658	0.382188017462	chr2
chr2_16955801	0.377478607673	chr2
chr2_17009207	0.372520403265	chr2
chr2_17061281	0.385253732462	chr2
chr2_17114663	0.367148586886	chr2
chr2_17168267	0.377231805114	chr2
chr2_17221138	0.382160971966	chr2
chr2_17272003	0.400779636813	chr2
chr2_17323821	0.392404436522	chr2
chr2_17384408	0.356071019473	chr2
chr2_17436787	0.362629403243	chr2
chr2_17493392	0.358739857173	chr2
chr2_17544782	0.376281084426	chr2
chr2_17596495	0.451225555598	chr2
chr2_17648960	0.375927820668	chr2
chr2_17702714	0.374691802906	chr2
chr2_17755439	0.383610451306	chr2
chr2_17808484	0.426377427299	chr2
chr2_17861680	0.429141716567	chr2
chr2_17921799	0.41773788697	chr2
chr2_17974387	0.391934535779	chr2
chr2_18039032	0.412867169712	chr2
chr2_18092174	0.39739289664	chr2
chr2_18147330	0.403541056242	chr2
chr2_18203301	0.386501703956	chr2
chr2_18257292	0.370036034028	chr2
chr2_18311129	0.386010215125	chr2
chr2_18363795	0.383228840125	chr2
chr2_18414834	0.387639618315	chr2
chr2_18468909	0.402914411006	chr2
chr2_18520445	0.391738368544	chr2
chr2_18571233	0.385865697914	chr2
chr2_18624634	0.386325674622	chr2
chr2_18678515	0.378007587175	chr2
chr2_18736243	0.370294460532	chr2
chr2_18789424	0.389206361506	chr2
chr2_18841046	0.38782862527	chr2
chr2_18895172	0.385602551447	chr2
chr2_18947841	0.37537348056	chr2
chr2_19072216	0.405258896828	chr2
chr2_19129033	0.375218332984	chr2
chr2_19186284	0.404160672371	chr2
chr2_19239111	0.401151492036	chr2
chr2_19294169	0.414353715306	chr2
chr2_19351310	0.427432330961	chr2
chr2_19407243	0.384485924113	chr2
chr2_19459530	0.384624470912	chr2
chr2_19510324	0.393537570492	chr2
chr2_19562811	0.409113431251	chr2
chr2_19619320	0.409512738545	chr2
chr2_19670934	0.465363349131	chr2
chr2_19721573	0.458320145593	chr2
chr2_19772124	0.46307358132	chr2
chr2_19823685	0.464913908268	chr2
chr2_19877580	0.403507279902	chr2
chr2_19936371	0.360861451748	chr2
chr2_19988886	0.41908563135	chr2
chr2_20044005	0.449149558052	chr2
chr2_20100798	0.494726983235	chr2
chr2_20154182	0.511877872108	chr2
chr2_20205537	0.488008944377	chr2
chr2_20259201	0.36481505982	chr2
chr2_20312109	0.405683291634	chr2
chr2_20366865	0.454667166497	chr2
chr2_20422883	0.467113670979	chr2
chr2_20480003	0.492203251882	chr2
chr2_20534064	0.518485328045	chr2
chr2_20586510	0.511817140194	chr2
chr2_20638002	0.519851165736	chr2
chr2_20688527	0.384061714978	chr2
chr2_20744655	0.380352644836	chr2
chr2_20796264	0.387396225044	chr2
chr2_20851310	0.404395019864	chr2
chr2_20964399	0.441407209966	chr2
chr2_21017297	0.431036148303	chr2
chr2_21069055	0.374205856749	chr2
chr2_21123043	0.360527314112	chr2
chr2_21175762	0.369550300413	chr2
chr2_21235512	0.435075788139	chr2
chr2_21287564	0.401377816445	chr2
chr2_21343884	0.412590780374	chr2
chr2_21395794	0.412459259548	chr2
chr2_21447032	0.377263449619	chr2
chr2_21500434	0.373591699943	chr2
chr2_21556529	0.377339033262	chr2
chr2_21609862	0.397898618928	chr2
chr2_21661922	0.370970596912	chr2
chr2_21712766	0.369847041619	chr2
chr2_21763367	0.377557076722	chr2
chr2_21813912	0.373798618411	chr2
chr2_21867183	0.36601147601	chr2
chr2_21924519	0.374666718946	chr2
chr2_21975526	0.386780811353	chr2
chr2_22027389	0.344481735116	chr2
chr2_22078935	0.339747386926	chr2
chr2_22131267	0.376861242072	chr2
chr2_22190232	0.361256036773	chr2
chr2_22241790	0.360111275122	chr2
chr2_22294631	0.372858814768	chr2
chr2_22351024	0.3731140937	chr2
chr2_22402656	0.356688258956	chr2
chr2_22455606	0.385193383038	chr2
chr2_22507109	0.376455125798	chr2
chr2_22560368	0.376426723482	chr2
chr2_22612935	0.373890489914	chr2
chr2_22664984	0.372193965352	chr2
chr2_22717281	0.374683267404	chr2
chr2_22772137	0.379694339912	chr2
chr2_22824220	0.387678581729	chr2
chr2_22876226	0.405025455106	chr2
chr2_22928081	0.397253189289	chr2
chr2_22980286	0.429569844789	chr2
chr2_23036660	0.430825568465	chr2
chr2_23088818	0.421150065843	chr2
chr2_23141214	0.411602407912	chr2
chr2_23197029	0.44394310591	chr2
chr2_23253765	0.409582090708	chr2
chr2_23305402	0.473057004794	chr2
chr2_23357344	0.448510193413	chr2
chr2_23408994	0.466139234738	chr2
chr2_23463851	0.497638074243	chr2
chr2_23514656	0.523008295508	chr2
chr2_23565767	0.498112566532	chr2
chr2_23618748	0.535563539274	chr2
chr2_23669684	0.520280497385	chr2
chr2_23721876	0.377377987837	chr2
chr2_23780906	0.347675997887	chr2
chr2_23833917	0.397530372436	chr2
chr2_23894168	0.423829580431	chr2
chr2_23955897	0.439808688721	chr2
chr2_24018621	0.463150487436	chr2
chr2_24076884	0.433312964333	chr2
chr2_24139069	0.425630003938	chr2
chr2_24200021	0.422779026356	chr2
chr2_24253859	0.381106657149	chr2
chr2_24308491	0.405654730467	chr2
chr2_24365292	0.434762639021	chr2
chr2_24426253	0.424399896756	chr2
chr2_24484367	0.389813755072	chr2
chr2_24542032	0.379203398432	chr2
chr2_24595232	0.358934256828	chr2
chr2_24648940	0.36155867061	chr2
chr2_24703370	0.368902495593	chr2
chr2_24757264	0.430766773163	chr2
chr2_24819863	0.521739130435	chr2
chr2_24874441	0.503873489694	chr2
chr2_24930720	0.419641571902	chr2
chr2_24986295	0.465973582442	chr2
chr2_25046027	0.463185735006	chr2
chr2_25104631	0.503831484657	chr2
chr2_25161788	0.477991416309	chr2
chr2_25220037	0.517876548576	chr2
chr2_25275248	0.532506249421	chr2
chr2_25329252	0.534244831912	chr2
chr2_25384252	0.431849085182	chr2
chr2_25442350	0.411129884995	chr2
chr2_25497390	0.408549001862	chr2
chr2_25554846	0.401198040894	chr2
chr2_25609768	0.402835910139	chr2
chr2_25668302	0.462844871396	chr2
chr2_25729302	0.389546873004	chr2
chr2_25784098	0.388597759306	chr2
chr2_25839437	0.42684429642	chr2
chr2_25899486	0.477800117916	chr2
chr2_25965634	0.476034715145	chr2
chr2_26026471	0.422270868333	chr2
chr2_26085399	0.407043223696	chr2
chr2_26143468	0.494838007952	chr2
chr2_26199550	0.410703286351	chr2
chr2_26254748	0.427441493377	chr2
chr2_26313031	0.431921789301	chr2
chr2_26369186	0.416170061372	chr2
chr2_26425400	0.500251055362	chr2
chr2_26479172	0.527650131574	chr2
chr2_26530093	0.512338626757	chr2
chr2_26582610	0.490304499318	chr2
chr2_26635417	0.48171671588	chr2
chr2_26689263	0.533478178727	chr2
chr2_26742192	0.483968751624	chr2
chr2_26799922	0.464435435176	chr2
chr2_26857886	0.443206556537	chr2
chr2_26912548	0.475384087668	chr2
chr2_26967938	0.449928144618	chr2
chr2_27020821	0.509958382878	chr2
chr2_27074644	0.526386404293	chr2
chr2_27130543	0.479190101237	chr2
chr2_27187438	0.495456821922	chr2
chr2_27243345	0.495976423252	chr2
chr2_27300010	0.489271301552	chr2
chr2_27360968	0.478498542274	chr2
chr2_27421335	0.464592184587	chr2
chr2_27480883	0.450372295589	chr2
chr2_27537826	0.441506344658	chr2
chr2_27598900	0.406969928418	chr2
chr2_27655198	0.413942489937	chr2
chr2_27710596	0.466353704932	chr2
chr2_27767897	0.426162335415	chr2
chr2_27822807	0.395026550965	chr2
chr2_27876853	0.384153461218	chr2
chr2_27930807	0.366033324674	chr2
chr2_27984700	0.362081644197	chr2
chr2_28037734	0.379134245761	chr2
chr2_28091582	0.387213045913	chr2
chr2_28148733	0.403413829531	chr2
chr2_28202689	0.403046181006	chr2
chr2_28255935	0.419069409935	chr2
chr2_28311877	0.509407822066	chr2
chr2_28365289	0.513656793823	chr2
chr2_28417350	0.483000244872	chr2
chr2_28470438	0.449369076431	chr2
chr2_28524564	0.467376658853	chr2
chr2_28578742	0.496630805161	chr2
chr2_28630979	0.466635696367	chr2
chr2_28684794	0.445274456759	chr2
chr2_28742088	0.401257816941	chr2
chr2_28798375	0.395765641203	chr2
chr2_28856234	0.425637065637	chr2
chr2_28914508	0.40333510863	chr2
chr2_28968958	0.514583566447	chr2
chr2_29022579	0.494615648986	chr2
chr2_29074952	0.412615616262	chr2
chr2_29130739	0.368172189439	chr2
chr2_29183610	0.456606857751	chr2
chr2_29236221	0.477523308445	chr2
chr2_29287918	0.46227446168	chr2
chr2_29340070	0.445329443602	chr2
chr2_29392172	0.427536647363	chr2
chr2_29444494	0.411062397244	chr2
chr2_29495585	0.431417695664	chr2
chr2_29549439	0.429608713191	chr2
chr2_29601497	0.420029808567	chr2
chr2_29653159	0.40570572217	chr2
chr2_29707875	0.435753651675	chr2
chr2_29759768	0.425066452489	chr2
chr2_29812060	0.432117935382	chr2
chr2_29865512	0.415277723565	chr2
chr2_29916749	0.425264665467	chr2
chr2_29968417	0.415936663857	chr2
chr2_30022982	0.422733818331	chr2
chr2_30076452	0.436413573137	chr2
chr2_30132886	0.427613691385	chr2
chr2_30186583	0.472717002448	chr2
chr2_30239692	0.459128642162	chr2
chr2_30294020	0.46659370725	chr2
chr2_30348844	0.447071881408	chr2
chr2_30402000	0.425132130833	chr2
chr2_30455166	0.373935882868	chr2
chr2_30508848	0.37487192623	chr2
chr2_30563503	0.368954023405	chr2
chr2_30618704	0.420388113782	chr2
chr2_30672244	0.449530242334	chr2
chr2_30727910	0.484227129338	chr2
chr2_30778629	0.42342389594	chr2
chr2_30835826	0.407811033476	chr2
chr2_30893359	0.480874702407	chr2
chr2_30950063	0.480584420658	chr2
chr2_31001258	0.46075572976	chr2
chr2_31053048	0.441294545178	chr2
chr2_31105606	0.443313897363	chr2
chr2_31157399	0.450226962808	chr2
chr2_31210931	0.468456375839	chr2
chr2_31263080	0.450630853638	chr2
chr2_31317212	0.42895560806	chr2
chr2_31369270	0.429357585588	chr2
chr2_31421058	0.401199883999	chr2
chr2_31476229	0.403500056091	chr2
chr2_31537275	0.392562375486	chr2
chr2_31589980	0.369673519546	chr2
chr2_31650200	0.397950711068	chr2
chr2_31706804	0.397448276954	chr2
chr2_31769976	0.401588660578	chr2
chr2_31833047	0.358686086816	chr2
chr2_31888727	0.368870695025	chr2
chr2_31944911	0.397383132695	chr2
chr2_32003224	0.446004882018	chr2
chr2_32064673	0.399520943373	chr2
chr2_32129800	0.400447540211	chr2
chr2_32189235	0.399863154294	chr2
chr2_32247694	0.429178562159	chr2
chr2_32309341	0.436007024851	chr2
chr2_32373684	0.382844556548	chr2
chr2_32429980	0.368019145399	chr2
chr2_32484719	0.366314498972	chr2
chr2_32540184	0.366725483419	chr2
chr2_32595156	0.409614361474	chr2
chr2_32653422	0.396086403226	chr2
chr2_32713928	0.394532170634	chr2
chr2_32769086	0.379232673728	chr2
chr2_32822804	0.434206455605	chr2
chr2_32881985	0.42518118257	chr2
chr2_32937763	0.416844900066	chr2
chr2_32991998	0.415390641692	chr2
chr2_33048161	0.404745787519	chr2
chr2_33102819	0.407656247034	chr2
chr2_33155507	0.401563081504	chr2
chr2_33217307	0.385839386823	chr2
chr2_33272233	0.397371486821	chr2
chr2_33327168	0.389727024908	chr2
chr2_33380725	0.41816118438	chr2
chr2_33438881	0.404430574959	chr2
chr2_33493997	0.406581701987	chr2
chr2_33548450	0.396856436557	chr2
chr2_33602655	0.403775506493	chr2
chr2_33657640	0.399519466676	chr2
chr2_33716740	0.407108408471	chr2
chr2_33773967	0.404576436222	chr2
chr2_33831478	0.408719994145	chr2
chr2_33886133	0.397185261003	chr2
chr2_33944752	0.384931531435	chr2
chr2_34000470	0.3856158148	chr2
chr2_34054292	0.371959268339	chr2
chr2_34107321	0.391987728954	chr2
chr2_34162735	0.375505563529	chr2
chr2_34216387	0.379797080482	chr2
chr2_34270299	0.361300988186	chr2
chr2_34324134	0.365536254796	chr2
chr2_34376002	0.364285989445	chr2
chr2_34427919	0.381744857706	chr2
chr2_34484702	0.378749874586	chr2
chr2_34544503	0.379662397044	chr2
chr2_34608364	0.35949993224	chr2
chr2_34667395	0.383739279588	chr2
chr2_34725694	0.350113236729	chr2
chr2_34780004	0.377040824994	chr2
chr2_34838864	0.354862091329	chr2
chr2_34891289	0.352414330218	chr2
chr2_34945216	0.347773512476	chr2
chr2_34997315	0.345403751967	chr2
chr2_35053872	0.338728081853	chr2
chr2_35106453	0.359067586394	chr2
chr2_35165310	0.341788629982	chr2
chr2_35219082	0.344575553172	chr2
chr2_35274082	0.350643163411	chr2
chr2_35330754	0.360266068587	chr2
chr2_35382920	0.361253518764	chr2
chr2_35436560	0.359929387912	chr2
chr2_35493773	0.361114133391	chr2
chr2_35548918	0.373296523589	chr2
chr2_35605786	0.344722767325	chr2
chr2_35657763	0.342675305755	chr2
chr2_35709928	0.345206538546	chr2
chr2_35764251	0.390981371733	chr2
chr2_35825501	0.372247977627	chr2
chr2_35878779	0.372422122873	chr2
chr2_35934250	0.35172850644	chr2
chr2_35986318	0.369339879978	chr2
chr2_36039258	0.385633140563	chr2
chr2_36097530	0.389822089768	chr2
chr2_36163967	0.38505347965	chr2
chr2_36221558	0.361463414634	chr2
chr2_36272807	0.394579762308	chr2
chr2_36328929	0.407321854922	chr2
chr2_36380445	0.397947750192	chr2
chr2_36431315	0.404871613106	chr2
chr2_36482098	0.392511651588	chr2
chr2_36533163	0.39455981853	chr2
chr2_36584300	0.415589949886	chr2
chr2_36642965	0.386189113905	chr2
chr2_36696096	0.413467295315	chr2
chr2_36749543	0.440655380804	chr2
chr2_36802824	0.404688281149	chr2
chr2_36856830	0.37754924782	chr2
chr2_36914395	0.395437262357	chr2
chr2_36977777	0.391329848712	chr2
chr2_37035745	0.377353327496	chr2
chr2_37090560	0.401964045022	chr2
chr2_37147686	0.419277790556	chr2
chr2_37204206	0.385696270942	chr2
chr2_37259715	0.367237867434	chr2
chr2_37313227	0.401628738869	chr2
chr2_37365782	0.412669235392	chr2
chr2_37422359	0.388492655867	chr2
chr2_37476619	0.376843305262	chr2
chr2_37531004	0.402168602248	chr2
chr2_37584217	0.403122029685	chr2
chr2_37638924	0.435452493969	chr2
chr2_37690327	0.398149851955	chr2
chr2_37750105	0.419080957723	chr2
chr2_37801810	0.426235212248	chr2
chr2_37856415	0.434470721369	chr2
chr2_37908551	0.398141257793	chr2
chr2_37969021	0.378169565365	chr2
chr2_38027782	0.411654709205	chr2
chr2_38080190	0.427744479495	chr2
chr2_38143589	0.418972024435	chr2
chr2_38194990	0.403598676788	chr2
chr2_38247286	0.414570377425	chr2
chr2_38300832	0.39012594809	chr2
chr2_38358315	0.449284847711	chr2
chr2_38420958	0.456161831248	chr2
chr2_38477312	0.45516784837	chr2
chr2_38534714	0.380223394001	chr2
chr2_38587624	0.413751465	chr2
chr2_38643937	0.447587815901	chr2
chr2_38705229	0.452878437212	chr2
chr2_38767015	0.442564238908	chr2
chr2_38830955	0.40058474351	chr2
chr2_38887390	0.400303737452	chr2
chr2_38941383	0.410234819053	chr2
chr2_38993635	0.360582744937	chr2
chr2_39047311	0.376963350785	chr2
chr2_39103082	0.428990529783	chr2
chr2_39161369	0.412560550693	chr2
chr2_39220203	0.382251506571	chr2
chr2_39275294	0.359413023988	chr2
chr2_39329946	0.366531916894	chr2
chr2_39383130	0.378409881371	chr2
chr2_39436320	0.409852182157	chr2
chr2_39493281	0.4200613633	chr2
chr2_39547384	0.411268788311	chr2
chr2_39606929	0.409604823947	chr2
chr2_39662650	0.408033535385	chr2
chr2_39713461	0.388435733427	chr2
chr2_39764583	0.38406476945	chr2
chr2_39822140	0.388127203447	chr2
chr2_39878301	0.389607846976	chr2
chr2_39929377	0.390364723267	chr2
chr2_39988928	0.393104481588	chr2
chr2_40048995	0.379806453987	chr2
chr2_40103348	0.390328084247	chr2
chr2_40154340	0.382212666145	chr2
chr2_40205499	0.388101562371	chr2
chr2_40266111	0.381535426217	chr2
chr2_40317809	0.374319278046	chr2
chr2_40369224	0.3663838605	chr2
chr2_40420377	0.389401188363	chr2
chr2_40472212	0.355724255698	chr2
chr2_40526087	0.361777016743	chr2
chr2_40578646	0.33649768124	chr2
chr2_40629103	0.352067384115	chr2
chr2_40683833	0.358076488624	chr2
chr2_40739605	0.342584365252	chr2
chr2_40792499	0.342624479157	chr2
chr2_40845057	0.359979111103	chr2
chr2_40898673	0.333959335416	chr2
chr2_40950855	0.344240685457	chr2
chr2_41002440	0.359373868983	chr2
chr2_41057699	0.341786388042	chr2
chr2_41112826	0.353298611111	chr2
chr2_41165817	0.352635759537	chr2
chr2_41217433	0.357588633648	chr2
chr2_41270149	0.356960408685	chr2
chr2_41324958	0.37743587998	chr2
chr2_41383714	0.357917570499	chr2
chr2_41435806	0.368469015796	chr2
chr2_41488477	0.389281381574	chr2
chr2_41544528	0.367640837623	chr2
chr2_41601259	0.372431585737	chr2
chr2_41655523	0.391353225868	chr2
chr2_41708004	0.413115869378	chr2
chr2_41763859	0.398755558949	chr2
chr2_41816251	0.408626216262	chr2
chr2_41868973	0.43765913124	chr2
chr2_41920816	0.472490913636	chr2
chr2_41972816	0.459266748257	chr2
chr2_42029194	0.496511499132	chr2
chr2_42083371	0.452197100161	chr2
chr2_42137373	0.414276723905	chr2
chr2_42192987	0.376861781352	chr2
chr2_42246698	0.371499161089	chr2
chr2_42300934	0.412197667052	chr2
chr2_42354599	0.446764091858	chr2
chr2_42410162	0.400110003194	chr2
chr2_42466523	0.45169356298	chr2
chr2_42527311	0.456257802747	chr2
chr2_42591390	0.425494908608	chr2
chr2_42654633	0.397778379843	chr2
chr2_42709997	0.440330761537	chr2
chr2_42765988	0.462552490299	chr2
chr2_42822426	0.47819438047	chr2
chr2_42876700	0.480730414442	chr2
chr2_42929710	0.51781687798	chr2
chr2_42983815	0.48030429694	chr2
chr2_43043625	0.505150698893	chr2
chr2_43098569	0.503755296514	chr2
chr2_43153556	0.531221592896	chr2
chr2_43210759	0.488839285714	chr2
chr2_43265862	0.448203448951	chr2
chr2_43322052	0.410722610723	chr2
chr2_43375676	0.394688591666	chr2
chr2_43427488	0.390653960646	chr2
chr2_43480900	0.362216300652	chr2
chr2_43535314	0.377732640204	chr2
chr2_43593407	0.409998750602	chr2
chr2_43649433	0.392156543804	chr2
chr2_43710910	0.389768597154	chr2
chr2_43765662	0.382124496061	chr2
chr2_43819735	0.461078905848	chr2
chr2_43876143	0.392928744074	chr2
chr2_43929513	0.356387398957	chr2
chr2_43982460	0.429682458822	chr2
chr2_44041349	0.454739794435	chr2
chr2_44099821	0.421105649825	chr2
chr2_44157397	0.405153249663	chr2
chr2_44214525	0.391811794479	chr2
chr2_44274586	0.413410446412	chr2
chr2_44329915	0.377757084429	chr2
chr2_44384682	0.360823810213	chr2
chr2_44439985	0.357031820651	chr2
chr2_44493377	0.372474399279	chr2
chr2_44547769	0.393673259133	chr2
chr2_44606977	0.370604691986	chr2
chr2_44661665	0.390525795537	chr2
chr2_44714270	0.401390046209	chr2
chr2_44767073	0.445023213679	chr2
chr2_44820058	0.420992410084	chr2
chr2_44872495	0.444909449188	chr2
chr2_44925779	0.534724223388	chr2
chr2_44977831	0.489490749571	chr2
chr2_45030260	0.446637868758	chr2
chr2_45098088	0.425497144746	chr2
chr2_45152548	0.432259823202	chr2
chr2_45203905	0.423514002851	chr2
chr2_45255822	0.472049933265	chr2
chr2_45306769	0.465658889254	chr2
chr2_45358499	0.367031338365	chr2
chr2_45409777	0.361988335771	chr2
chr2_45465159	0.358372250678	chr2
chr2_45518262	0.363110652466	chr2
chr2_45569620	0.382427915935	chr2
chr2_45622578	0.440585845872	chr2
chr2_45675014	0.44290120572	chr2
chr2_45728508	0.455375682535	chr2
chr2_45780519	0.452721023487	chr2
chr2_45832888	0.441573896353	chr2
chr2_45884987	0.461049941753	chr2
chr2_45938208	0.442472777554	chr2
chr2_45990278	0.423733405581	chr2
chr2_46041951	0.437005232792	chr2
chr2_46094121	0.418409878852	chr2
chr2_46145462	0.476633363377	chr2
chr2_46197608	0.420278718871	chr2
chr2_46254869	0.455582722086	chr2
chr2_46307629	0.454249200024	chr2
chr2_46358567	0.458499270533	chr2
chr2_46409288	0.402406598738	chr2
chr2_46460812	0.459409692098	chr2
chr2_46517290	0.452453386588	chr2
chr2_46570868	0.368419138373	chr2
chr2_46625856	0.420316868593	chr2
chr2_46680578	0.390324416619	chr2
chr2_46733287	0.387699790232	chr2
chr2_46787155	0.454762891258	chr2
chr2_46840252	0.485890200103	chr2
chr2_46892874	0.452392044436	chr2
chr2_46948683	0.502632884344	chr2
chr2_47001096	0.537789512512	chr2
chr2_47052604	0.511508119856	chr2
chr2_47111040	0.406630937369	chr2
chr2_47168135	0.435418871989	chr2
chr2_47221981	0.473881547814	chr2
chr2_47276922	0.454650569631	chr2
chr2_47335731	0.451931364099	chr2
chr2_47399545	0.431486050484	chr2
chr2_47462772	0.432898908066	chr2
chr2_47516712	0.483821381908	chr2
chr2_47568755	0.461691230271	chr2
chr2_47626156	0.463997100924	chr2
chr2_47681345	0.443086944302	chr2
chr2_47741831	0.460236427469	chr2
chr2_47800791	0.389420957017	chr2
chr2_47857487	0.397700507703	chr2
chr2_47914803	0.400625576864	chr2
chr2_47973308	0.383158636484	chr2
chr2_48030072	0.405222074513	chr2
chr2_48088745	0.40629345992	chr2
chr2_48142673	0.397519737686	chr2
chr2_48197263	0.411395302001	chr2
chr2_48251881	0.401873381645	chr2
chr2_48309423	0.371901911856	chr2
chr2_48362721	0.391060957679	chr2
chr2_48419169	0.411153888868	chr2
chr2_48473194	0.410913999229	chr2
